date_posted,funny,helpful,hour_played,is_early_access_review,recommendation,review,title
2016-12-28,0,0,909,False,Recommended,Having put 100+ hours in now... i'm still totally hooked.Very tight controls excellent matchmaking and ranking fun upgrades smooth learning curve and infinate replayability. Even the community is pretty cool apart from the odd salty dog.The crates system is a cash cow but totally cosmetic so no problem with that.In short I highly recommend this game. Great games are about the build up and release of tension and adrenaline... this game does it in beautifully.,Rocket League®
2018-04-05,0,0,138,False,Recommended,You get to be a car. This have never been seen before in a video game.,Rocket League®
2018-04-05,0,0,751,False,Recommended,So good,Rocket League®
2018-04-05,0,0,118,False,Recommended,Much fun very big ball such soccer.,Rocket League®
2018-04-05,0,0,224,False,Recommended,Good game !,Rocket League®
2018-04-05,0,0,47,False,Recommended,sick game,Rocket League®
2018-04-05,0,0,29,False,Recommended,awsome!!!!,Rocket League®
2018-04-11,0,0,7,False,Recommended,Product received for free. AMAZING BEST GAME EVER!,Rocket League®
2018-04-11,0,0,242,False,Recommended,I spend more time on my roof than on my wheels.. I drive around the ball.. it's Lionel Messi meets Top Gear with a touch of Vinnie Jones thrown in for good measure.. if all 3 were stuck in an elevator together this game would be the bi product!,Rocket League®
2018-04-11,0,0,82,False,Recommended,10/10 this game deserves all the support and best wishes ever !,Rocket League®
2016-11-06,0,0,1993,False,Recommended,Fun game starting to get the hang of it,Rocket League®
2016-08-01,0,0,1099,False,Not Recommended,Waste 20 to find the worst community ever. The finest bugs and glitches and new lifetime anger issues. Always lags (0/10 servers).,Rocket League®
2018-04-05,0,0,202,False,Recommended,This game is godly,Rocket League®
2016-04-23,0,0,78,False,Recommended,Good game awful matchmaking.,Rocket League®
2018-04-05,0,0,2,False,Recommended,9/10,Rocket League®
2018-04-13,0,0,719,False,Not Recommended,would be a good game if the devs would fix it. aside from you in loot crates its o.k. dont buy it it will be f2p soon,Rocket League®
2018-10-10,0,0,2624,False,Recommended,even with this many hours im still trash thats how you know its a good game.,Rocket League®
2018-10-10,0,0,158,False,Recommended,game it sucks10/10,Rocket League®
2016-07-22,0,0,359,False,Not Recommended,game is no longer fun they removed casual games for the fun game modes,Rocket League®
2018-04-02,0,0,38,False,Recommended,5/10 cars playing football forsenE,Rocket League®
2016-11-26,0,0,522,False,Recommended,"I am still waiting for that ""Oof"" command for quick chat",Rocket League®
2018-10-16,0,0,28,False,Recommended,I literally invent new curse words while playing this game. Even though it causes high blood pressure this is one of (if not THE) best multiplayer experiences you can find right now. Great to play alone or with friends.,Rocket League®
2018-10-16,0,0,751,False,Recommended,Good game?,Rocket League®
2018-10-16,0,0,75,False,Recommended,COOL GAME xD,Rocket League®
2018-06-23,0,0,54,False,Not Recommended,CPU cars just go at full speed smaking the ball everywhere often times scoring on our own net.,Rocket League®
2018-10-16,0,0,15,False,Recommended,The nicest community you will ever find! &lt 3,Rocket League®
2018-08-02,0,0,1183,False,Recommended,Alpha Boost Gimme Gimme.,Rocket League®
2016-05-20,0,0,303,False,Recommended,The matchmaking in this game is absurd . It can give me servers with 150 and less ping but it dosent. Most of the time i get servers where i have 250+ ping and opponenets have 50 4 ping.,Rocket League®
2017-11-26,0,0,296,False,Recommended,Chill game easy to play,Rocket League®
2017-11-26,0,0,150,False,Recommended,great game,Rocket League®
2017-11-26,0,0,994,False,Recommended,Cars can fly + football (and sum mods) WEW,Rocket League®
2017-11-26,0,0,59,False,Recommended,Excellent multiplayer,Rocket League®
2017-11-26,0,0,3,False,Recommended,generally socer games boring but mix soccer game with car racing on steroids you get this this and its freaking amazingly crazy good.... WoW Wow Wow.. The content and the amount of customisation able to do to your beasts of a car is preety sweet,Rocket League®
2017-11-26,0,0,16,False,Recommended,Product received for free. ),Rocket League®
2018-10-23,0,0,545,False,Recommended,it's like forza but with cars you've never heard ofbest racing sim,Rocket League®
2018-10-24,0,0,619,False,Recommended,Pretty fun if you git gud,Rocket League®
2018-10-12,0,0,27,False,Recommended,Really is a great game. It has such a simple concept but gives the player hours of enjoyment. The cross play feature is awesome. That is the only reason that I got this game to begin with! For anyone looking for an afforable game with great gameplay and great features I would recommend buying this one.,Rocket League®
2018-10-28,0,0,23,False,Recommended,i'm late to the party but damn is it a good party.10/10,Rocket League®
2016-06-06,0,0,799,False,Recommended,I used to enjoy this game but as time went on they added crates and keys servers are always laggy. I still play but when i heard about the rocketpass coming to the game I can't completely recommend it. You don't need to purchase rocket pass but i can't help but having the feeling that some good stuff is pay gated off for those who support this business model. I don't like the pass system but I do enjoy this game. so it's something you will have to decide for yourself.,Rocket League®
2018-10-28,0,0,378,False,Recommended,One of the best games I've ever played. Matchmaking is good that's something I haven't seen much recently. some people are incredibly toxic but not most. It's the kind of game that's easy to learn but hard to master.,Rocket League®
2017-11-22,0,0,701,False,Recommended,great game D,Rocket League®
2018-12-09,0,0,785,False,Recommended,This game does not ing work. It's a giant pile of dog The servers were created and ran by a group of midget gypsies. You'll probably go through the ball like 12 times a match. They also promised us cross play but they push the date out more than fat black women push out babies. But either way I keep playing this game! 10/10 would recommend if you are looking for a slow way to kill yourself.,Rocket League®
2018-11-21,0,0,1182,False,Recommended,I am a grand champ undercover in platinum elobest game there is 10 outta 10teammates suck **** 1 outta 10,Rocket League®
2018-12-09,0,0,6,False,Recommended,Adamlar free style oynuyo ben önümdeki topa vuramıyom,Rocket League®
2018-12-09,0,0,319,False,Not Recommended,Absolutely love this game but ever since the last update I can't play the game. The game menu is impossible to navigate as it loads incredibly slow. I quite literally can't do anything in the menu screen because it is so slow. It's as if the frame rate is 1 2 FPS. I haven't been able to find a solution to this problem and verified the game's files and reinstalled the game and even ran the game in administrator mode. I also tried deleting the temporary and local files still nothing.Granted this might be an extremely isolated issue but I wouldn't want someone else to deal with this unless the fix is rather easy and I have yet to find it.,Rocket League®
2018-12-09,0,0,450,False,Recommended,Ree,Rocket League®
2018-12-09,0,0,217,False,Recommended,race race brumm brumm.....good,Rocket League®
2018-11-22,0,0,389,False,Recommended,Nice one!,Rocket League®
2018-12-10,0,0,12,False,Recommended,Who knew putting a huge soccer ball in a huge field and then adding cars would make a huge success.,Rocket League®
